k_subset,classifier_name,language,n,n_roots,n_languages,n_unsafe,n_safe,coverage,unknown_rate,error_rate,accuracy_strict,unsafe_recall_strict,unsafe_recall_conditional,evasion_rate_strict,safe_recall_strict,overrefusal_rate
1,wildguard,Irish,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.01818181818181818,,
1,wildguard,Italian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.07272727272727272,,
1,wildguard,Japanese,49.0,49.0,1.0,49.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Javanese,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Kannada,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Kazakh,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Khmer,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Korean,51.0,51.0,1.0,51.0,0.0,1.0,0.0,0.0,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.0392156862745098,,
1,wildguard,Kyrgyz,51.0,51.0,1.0,51.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Lao,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Latvian,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Lingala,66.0,66.0,1.0,66.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Lithuanian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Luo,62.0,62.0,1.0,62.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Luxembourgish,71.0,71.0,1.0,71.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Macedonian,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Malay,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.03636363636363636,,
1,wildguard,Malayalam,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Maltese,71.0,71.0,1.0,71.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Maori,67.0,67.0,1.0,67.0,0.0,1.0,0.0,0.0,0.9850746268656716,0.9850746268656716,0.9850746268656716,0.014925373134328358,,
1,wildguard,Marathi,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Mongolian,49.0,49.0,1.0,49.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Nepali,57.0,57.0,1.0,57.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Northern Sotho,65.0,65.0,1.0,65.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Norwegian,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Nyanja,65.0,65.0,1.0,65.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Occitan,72.0,72.0,1.0,72.0,0.0,1.0,0.0,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.05555555555555555,,
1,wildguard,Oriya (Odia),69.0,69.0,1.0,69.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Oromo,28.0,28.0,1.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Pashto,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Persian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Polish,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.018518518518518517,,
1,wildguard,Portuguese,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.07272727272727272,,
1,wildguard,Punjabi,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Romanian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.037037037037037035,,
1,wildguard,Russian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.018518518518518517,,
1,wildguard,Serbian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Shona,65.0,65.0,1.0,65.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Sindhi,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Slovak,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.03636363636363636,,
1,wildguard,Slovenian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.018518518518518517,,
1,wildguard,Somali,39.0,39.0,1.0,39.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Sorani Kurdish,70.0,70.0,1.0,70.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Spanish,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.05454545454545454,,
1,wildguard,Swahili,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.018867924528301886,,
1,wildguard,Swedish,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.01818181818181818,,
1,wildguard,Tajik,68.0,68.0,1.0,68.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Tamil,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Telugu,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Thai,51.0,51.0,1.0,51.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Turkish,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Ukrainian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.01818181818181818,,
1,wildguard,Urdu,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Vietnamese,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Welsh,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Wolof,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.01818181818181818,,
1,wildguard,Xhosa,33.0,33.0,1.0,33.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Yoruba,63.0,63.0,1.0,63.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,wildguard,Zulu,69.0,69.0,1.0,69.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,
1,xguard,Afrikaans,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.38181818181818183,,
1,xguard,Amharic,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.16981132075471697,0.16981132075471697,0.16981132075471697,0.8301886792452831,,
1,xguard,Arabic,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.6,0.6,0.6,0.4,,
1,xguard,Armenian,56.0,56.0,1.0,56.0,0.0,1.0,0.0,0.0,0.26785714285714285,0.26785714285714285,0.26785714285714285,0.7321428571428571,,
1,xguard,Assamese,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,0.36538461538461536,0.36538461538461536,0.36538461538461536,0.6346153846153846,,
1,xguard,Asturian,71.0,71.0,1.0,71.0,0.0,1.0,0.0,0.0,0.647887323943662,0.647887323943662,0.647887323943662,0.352112676056338,,
1,xguard,Azerbaijani,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,,
1,xguard,Belarusian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,,
1,xguard,Bengali,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.6792452830188679,0.6792452830188679,0.6792452830188679,0.32075471698113206,,
1,xguard,Bosnian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.509090909090909,0.509090909090909,0.509090909090909,0.4909090909090909,,
1,xguard,Bulgarian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.5740740740740741,0.5740740740740741,0.5740740740740741,0.42592592592592593,,
1,xguard,Burmese,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.8461538461538461,,
1,xguard,Catalan,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.36363636363636365,,
1,xguard,Cebuano,70.0,70.0,1.0,70.0,0.0,1.0,0.0,0.0,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.6571428571428571,,
1,xguard,Chinese (Simplified),51.0,51.0,1.0,51.0,0.0,1.0,0.0,0.0,0.6274509803921569,0.6274509803921569,0.6274509803921569,0.37254901960784315,,
1,xguard,Chinese (Traditional),48.0,48.0,1.0,48.0,0.0,1.0,0.0,0.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.2916666666666667,,
1,xguard,Croatian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.4909090909090909,0.4909090909090909,0.4909090909090909,0.509090909090909,,
1,xguard,Czech,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.38181818181818183,,
1,xguard,Danish,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.5272727272727272,0.5272727272727272,0.5272727272727272,0.4727272727272727,,
1,xguard,Dutch,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.4074074074074074,,
1,xguard,English,25.0,25.0,1.0,25.0,0.0,1.0,0.0,0.0,0.88,0.88,0.88,0.12,,
1,xguard,Estonian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.6727272727272727,,
1,xguard,Filipino (Tagalog),55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.38181818181818183,0.38181818181818183,0.38181818181818183,0.6181818181818182,,
1,xguard,Finnish,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.5925925925925926,,
1,xguard,French,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.2962962962962963,,
1,xguard,Fula,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.8727272727272727,,
1,xguard,Galician,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.7454545454545455,0.7454545454545455,0.7454545454545455,0.2545454545454545,,
1,xguard,Ganda,63.0,63.0,1.0,63.0,0.0,1.0,0.0,0.0,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.873015873015873,,
1,xguard,Georgian,47.0,47.0,1.0,47.0,0.0,0.9787234042553191,0.02127659574468085,0.0,0.19148936170212766,0.19148936170212766,0.1956521739130435,0.8085106382978723,,
1,xguard,German,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,,
1,xguard,Greek,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.5636363636363636,0.5636363636363636,0.5636363636363636,0.43636363636363634,,
1,xguard,Gujarati,56.0,56.0,1.0,56.0,0.0,1.0,0.0,0.0,0.5535714285714286,0.5535714285714286,0.5535714285714286,0.44642857142857145,,
1,xguard,Hausa,37.0,37.0,1.0,37.0,0.0,1.0,0.0,0.0,0.21621621621621623,0.21621621621621623,0.21621621621621623,0.7837837837837838,,
1,xguard,Hebrew,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.6,0.6,0.6,0.4,,
1,xguard,Hindi,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.38181818181818183,0.38181818181818183,0.38181818181818183,0.6181818181818182,,
1,xguard,Hungarian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5454545454545454,,
1,xguard,Icelandic,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,0.17307692307692307,0.17307692307692307,0.17307692307692307,0.8269230769230769,,
1,xguard,Igbo,65.0,65.0,1.0,65.0,0.0,1.0,0.0,0.0,0.12307692307692308,0.12307692307692308,0.12307692307692308,0.8769230769230769,,
1,xguard,Indonesian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.32727272727272727,,
1,xguard,Irish,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.6727272727272727,,
1,xguard,Italian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.38181818181818183,,
1,xguard,Japanese,49.0,49.0,1.0,49.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,,
1,xguard,Javanese,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.5660377358490566,,
1,xguard,Kannada,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.6363636363636364,,
1,xguard,Kazakh,52.0,52.0,1.0,52.0,0.0,0.9807692307692307,0.019230769230769232,0.0,0.3076923076923077,0.3076923076923077,0.3137254901960784,0.6923076923076923,,
1,xguard,Khmer,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.24074074074074073,0.24074074074074073,0.24074074074074073,0.7592592592592593,,
1,xguard,Korean,51.0,51.0,1.0,51.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,,
1,xguard,Kyrgyz,51.0,51.0,1.0,51.0,0.0,1.0,0.0,0.0,0.39215686274509803,0.39215686274509803,0.39215686274509803,0.6078431372549019,,
1,xguard,Lao,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.75,,
1,xguard,Latvian,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.3018867924528302,0.3018867924528302,0.3018867924528302,0.6981132075471698,,
1,xguard,Lingala,66.0,66.0,1.0,66.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.9090909090909091,,
1,xguard,Lithuanian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.5925925925925926,,
1,xguard,Luo,62.0,62.0,1.0,62.0,0.0,1.0,0.0,0.0,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.8387096774193549,,
1,xguard,Luxembourgish,71.0,71.0,1.0,71.0,0.0,1.0,0.0,0.0,0.4225352112676056,0.4225352112676056,0.4225352112676056,0.5774647887323944,,
1,xguard,Macedonian,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.4339622641509434,0.4339622641509434,0.4339622641509434,0.5660377358490566,,
1,xguard,Malay,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.5818181818181818,0.5818181818181818,0.5818181818181818,0.41818181818181815,,
1,xguard,Malayalam,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.3584905660377358,0.3584905660377358,0.3584905660377358,0.6415094339622641,,
1,xguard,Maltese,71.0,71.0,1.0,71.0,0.0,1.0,0.0,0.0,0.39436619718309857,0.39436619718309857,0.39436619718309857,0.6056338028169014,,
1,xguard,Maori,67.0,67.0,1.0,67.0,0.0,1.0,0.0,0.0,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.835820895522388,,
1,xguard,Marathi,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.4528301886792453,0.4528301886792453,0.4528301886792453,0.5471698113207547,,
1,xguard,Mongolian,49.0,49.0,1.0,49.0,0.0,1.0,0.0,0.0,0.16326530612244897,0.16326530612244897,0.16326530612244897,0.8367346938775511,,
1,xguard,Nepali,57.0,57.0,1.0,57.0,0.0,1.0,0.0,0.0,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.5789473684210527,,
1,xguard,Northern Sotho,65.0,65.0,1.0,65.0,0.0,1.0,0.0,0.0,0.18461538461538463,0.18461538461538463,0.18461538461538463,0.8153846153846154,,
1,xguard,Norwegian,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.5094339622641509,,
1,xguard,Nyanja,65.0,65.0,1.0,65.0,0.0,1.0,0.0,0.0,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.8923076923076924,,
1,xguard,Occitan,72.0,72.0,1.0,72.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,,
1,xguard,Oriya (Odia),69.0,69.0,1.0,69.0,0.0,0.9855072463768116,0.014492753623188406,0.0,0.3188405797101449,0.3188405797101449,0.3235294117647059,0.6811594202898551,,
1,xguard,Oromo,28.0,28.0,1.0,28.0,0.0,1.0,0.0,0.0,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.8214285714285714,,
1,xguard,Pashto,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.2037037037037037,0.2037037037037037,0.2037037037037037,0.7962962962962963,,
1,xguard,Persian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.5925925925925926,,
1,xguard,Polish,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.25925925925925924,,
1,xguard,Portuguese,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.34545454545454546,,
1,xguard,Punjabi,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.4,0.4,0.4,0.6,,
1,xguard,Romanian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.48148148148148145,,
1,xguard,Russian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.3888888888888889,,
1,xguard,Serbian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.5740740740740741,0.5740740740740741,0.5740740740740741,0.42592592592592593,,
1,xguard,Shona,65.0,65.0,1.0,65.0,0.0,1.0,0.0,0.0,0.16923076923076924,0.16923076923076924,0.16923076923076924,0.8307692307692308,,
1,xguard,Sindhi,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.1509433962264151,0.1509433962264151,0.1509433962264151,0.8490566037735849,,
1,xguard,Slovak,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.4727272727272727,0.4727272727272727,0.4727272727272727,0.5272727272727272,,
1,xguard,Slovenian,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.5740740740740741,0.5740740740740741,0.5740740740740741,0.42592592592592593,,
1,xguard,Somali,39.0,39.0,1.0,39.0,0.0,1.0,0.0,0.0,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.8974358974358975,,
1,xguard,Sorani Kurdish,70.0,70.0,1.0,70.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.7857142857142857,,
1,xguard,Spanish,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.34545454545454546,,
1,xguard,Swahili,53.0,53.0,1.0,53.0,0.0,1.0,0.0,0.0,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.8679245283018868,,
1,xguard,Swedish,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.2727272727272727,,
1,xguard,Tajik,68.0,68.0,1.0,68.0,0.0,1.0,0.0,0.0,0.19117647058823528,0.19117647058823528,0.19117647058823528,0.8088235294117647,,
1,xguard,Tamil,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.7272727272727273,,
1,xguard,Telugu,52.0,52.0,1.0,52.0,0.0,1.0,0.0,0.0,0.28846153846153844,0.28846153846153844,0.28846153846153844,0.7115384615384616,,
1,xguard,Thai,51.0,51.0,1.0,51.0,0.0,1.0,0.0,0.0,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.27450980392156865,,
1,xguard,Turkish,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.46296296296296297,,
1,xguard,Ukrainian,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.45454545454545453,,
1,xguard,Urdu,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.5925925925925926,,
1,xguard,Vietnamese,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.38181818181818183,,
1,xguard,Welsh,54.0,54.0,1.0,54.0,0.0,1.0,0.0,0.0,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.8703703703703703,,
1,xguard,Wolof,55.0,55.0,1.0,55.0,0.0,1.0,0.0,0.0,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.6727272727272727,,
1,xguard,Xhosa,33.0,33.0,1.0,33.0,0.0,1.0,0.0,0.0,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.9393939393939394,,
1,xguard,Yoruba,63.0,63.0,1.0,63.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,,
1,xguard,Zulu,69.0,69.0,1.0,69.0,0.0,1.0,0.0,0.0,0.11594202898550725,0.11594202898550725,0.11594202898550725,0.8840579710144928,,
